County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,DOL Vehicle ID,Vehicle Location,Electric Utility
India,Pune,Maharashtra,392822,2018,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Eligible,402,3502967,100164,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,139986,2018,TVS Motor,Kona EV,Battery Electric Vehicle (BEV),Eligible,308,4380130,100165,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,999885,2018,Mahindra Electric,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,367,1878039,100166,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,166358,2018,Ola Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,477,1668734,100167,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,267292,2018,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,226,3934735,100168,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,187955,2018,Ola Electric,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,382,4068964,100169,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,756639,2018,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,99,1438884,100170,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,356713,2018,Ather Energy,S1 Pro,Battery Electric Vehicle (BEV),Eligible,421,2883851,100171,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,135954,2018,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Eligible,288,2632465,100172,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,941461,2018,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,438,1972328,100173,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,488822,2018,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,188,4302337,100174,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,655941,2018,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,435,1088456,100175,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,140809,2018,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Eligible,166,1473044,100176,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,851883,2018,Tata Motors,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,247,4038145,100177,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,451707,2018,BYD India,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,489,1263476,100178,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,250322,2018,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,442,4237920,100179,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,976031,2018,MG Motor India,450X,Battery Electric Vehicle (BEV),Not Eligible,375,3777450,100180,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,516366,2018,BYD India,iQube,Battery Electric Vehicle (BEV),Not Eligible,177,1608662,100181,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,344883,2018,Ather Energy,iQube,Battery Electric Vehicle (BEV),Eligible,115,4251278,100182,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,166017,2018,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,444,2511754,100183,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,658296,2018,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,96,3838496,100184,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,599883,2018,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,308,2558987,100185,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,431770,2018,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,123,4291418,100186,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,756701,2018,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,382,4197291,100187,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,692245,2018,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,294,2920836,100188,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,452744,2018,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,138,2460473,100189,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,381685,2018,TVS Motor,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,361,3315572,100190,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,304615,2018,BYD India,450X,Battery Electric Vehicle (BEV),Not Eligible,450,3339855,100191,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,137265,2018,MG Motor India,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,502,1181570,100192,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,550348,2018,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Eligible,187,2831451,100193,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,550062,2018,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Not Eligible,443,1596358,100194,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,354444,2018,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Eligible,289,3635264,100195,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,915862,2018,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,113,4171069,100196,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,640659,2018,TVS Motor,iQube,Battery Electric Vehicle (BEV),Eligible,118,3890893,100197,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,709719,2018,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Eligible,264,3816623,100198,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,243748,2018,MG Motor India,Kona EV,Battery Electric Vehicle (BEV),Eligible,438,1150195,100199,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,810979,2018,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,237,2114449,100200,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,311760,2018,Tata Motors,iQube,Battery Electric Vehicle (BEV),Eligible,152,1297710,100201,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,338506,2018,Ola Electric,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,140,1731460,100202,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,910694,2018,TVS Motor,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,305,1079352,100203,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,426898,2018,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,389,2252564,100204,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,286626,2018,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,504,1926553,100205,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,176898,2018,Ather Energy,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,256,3830184,100206,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,474999,2018,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Not Eligible,257,3941341,100207,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,727267,2018,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,168,1615080,100208,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,591036,2018,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,202,3514235,100209,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,551978,2018,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,119,1226916,100210,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,666161,2018,BYD India,Kona EV,Battery Electric Vehicle (BEV),Eligible,468,4157945,100211,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,502732,2018,TVS Motor,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,160,1025991,100212,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,433863,2018,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,119,2110209,100213,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,823035,2018,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,415,1968199,100214,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,781652,2018,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Eligible,124,1784056,100215,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,174553,2018,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Eligible,314,2522572,100216,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,595518,2018,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,237,3039686,100217,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,842623,2018,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,374,4121441,100218,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,268383,2018,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Eligible,302,3987201,100219,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,535423,2018,TVS Motor,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,153,3477640,100220,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,827955,2018,Ola Electric,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,357,3928163,100221,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,697897,2018,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,91,3323184,100222,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,215374,2018,MG Motor India,iQube,Battery Electric Vehicle (BEV),Not Eligible,385,4476511,100223,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,748074,2018,Mahindra Electric,XUV400,Battery Electric Vehicle (BEV),Not Eligible,86,1743804,100224,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,332732,2018,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,509,4189825,100225,"Pune, Maharashtra",TNEB
India,Nagpur,Maharashtra,248554,2018,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Eligible,364,2286652,100226,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,537629,2018,BYD India,Kona EV,Battery Electric Vehicle (BEV),Eligible,106,3770096,100227,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,808691,2018,Ather Energy,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,436,4467546,100228,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,346693,2018,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Eligible,137,3238683,100229,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,126385,2018,Mahindra Electric,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,359,2455979,100230,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,501927,2018,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,224,2378236,100231,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,338260,2018,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,428,2555743,100232,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,618349,2018,Mahindra Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,232,1996413,100233,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,877147,2018,Ola Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,245,2547608,100234,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,709996,2018,Ather Energy,450X,Battery Electric Vehicle (BEV),Eligible,151,4300074,100235,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,817406,2018,MG Motor India,Kona EV,Battery Electric Vehicle (BEV),Eligible,445,1288590,100236,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,392231,2018,Ather Energy,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,181,3443016,100237,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,793919,2018,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Eligible,456,3442637,100238,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,122431,2018,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,281,2678599,100239,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,999187,2018,MG Motor India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,493,2168300,100240,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,751406,2018,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Eligible,201,4258705,100241,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,315048,2018,Tata Motors,iQube,Battery Electric Vehicle (BEV),Not Eligible,202,2343717,100242,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,506845,2018,MG Motor India,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,257,2208507,100243,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,829497,2018,Ola Electric,iQube,Battery Electric Vehicle (BEV),Eligible,393,3603381,100244,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,734379,2018,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,91,1041398,100245,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,128380,2018,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,317,1494604,100246,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,889352,2018,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,290,2117060,100247,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,679518,2018,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Eligible,172,2751317,100248,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,541124,2018,Tata Motors,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,103,3857715,100249,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,442962,2018,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Eligible,129,4424272,100250,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,389102,2018,MG Motor India,450X,Battery Electric Vehicle (BEV),Not Eligible,307,2516449,100251,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,186652,2018,BYD India,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,265,1990805,100252,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,620985,2018,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,304,3942146,100253,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,913348,2018,BYD India,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,413,2243862,100254,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,825495,2018,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Eligible,460,1522605,100255,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,847512,2018,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,458,3582712,100256,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,161367,2018,Ather Energy,450X,Battery Electric Vehicle (BEV),Eligible,503,1248619,100257,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,302332,2018,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Eligible,159,1942377,100258,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,471000,2018,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Eligible,343,2365291,100259,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,377707,2018,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,254,3986308,100260,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,249381,2018,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,446,1360494,100261,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,886713,2018,Ola Electric,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,372,1253299,100262,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,764560,2018,Hyundai EV,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,404,4206656,100263,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,345546,2018,MG Motor India,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,295,2707610,100264,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,106570,2018,MG Motor India,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,302,2267223,100265,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,490479,2018,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,205,2243276,100266,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,778556,2018,BYD India,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,208,2449302,100267,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,596758,2018,BYD India,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,272,1864918,100268,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,559054,2018,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Eligible,105,4082215,100269,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,525106,2018,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Not Eligible,368,1001376,100270,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,562785,2018,Ather Energy,iQube,Battery Electric Vehicle (BEV),Not Eligible,169,3557499,100271,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,782568,2018,BYD India,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,168,3632719,100272,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,890546,2018,Mahindra Electric,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,181,3482117,100273,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,890144,2018,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,444,2838762,100274,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,858470,2018,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,144,1976299,100275,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,980112,2018,Ola Electric,450X,Battery Electric Vehicle (BEV),Eligible,384,4185727,100276,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,387681,2018,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Eligible,189,2402025,100277,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,295804,2018,Ather Energy,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,491,1979924,100278,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,435914,2018,Ather Energy,ZS EV,Battery Electric Vehicle (BEV),Eligible,379,1471107,100279,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,648884,2018,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Eligible,506,3710860,100280,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,996782,2018,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,282,1723346,100281,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,893583,2018,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Eligible,460,1605475,100282,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,214793,2018,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,370,4167727,100283,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,186365,2018,MG Motor India,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,169,4303096,100284,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,905175,2018,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,150,2430814,100285,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,421333,2018,MG Motor India,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,453,2310822,100286,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,516885,2018,MG Motor India,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,454,2145077,100287,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,175388,2018,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,89,2707992,100288,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,549042,2018,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Not Eligible,129,3102263,100289,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,751844,2018,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,518,3781777,100290,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,963663,2018,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,228,949104,100291,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,258285,2018,Ola Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,217,1105768,100292,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,427252,2018,Hyundai EV,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,370,2477222,100293,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,293510,2018,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,320,1742186,100294,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,794892,2018,Mahindra Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,121,1979583,100295,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,503322,2018,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Eligible,215,4100352,100296,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,398522,2018,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,84,3458379,100297,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,407257,2018,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,379,1393948,100298,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,611778,2018,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,181,1613936,100299,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,142828,2018,Ola Electric,iQube,Battery Electric Vehicle (BEV),Eligible,115,4027748,100300,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,224982,2018,BYD India,iQube,Battery Electric Vehicle (BEV),Eligible,237,1654296,100301,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,967869,2018,TVS Motor,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,82,2703919,100302,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,796683,2018,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Eligible,439,1093783,100303,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,219968,2018,Ather Energy,S1 Pro,Battery Electric Vehicle (BEV),Eligible,310,2739903,100304,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,743552,2018,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Eligible,221,2882243,100305,"Nagpur, Maharashtra",UPPCL
